401-500	Aristotle University of Thessaloniki	undefined	0.0
401-500	Arizona State University	undefined	0.0
401-500	Bahcesehir University	undefined	0.0
401-500	California State University-Sacramento	undefined	0.0
401-500	Case Western Reserve University	undefined	0.0
401-500	Chonnam National University	undefined	0.0
401-500	Chulalongkorn University	undefined	0.0
401-500	Creighton University	undefined	0.0
401-500	Eindhoven University of Technology	undefined	0.0
401-500	Erzincan University	undefined	0.0
401-500	Fayoum University	undefined	0.0
401-500	Federal University of Rio Grande do Norte	undefined	0.0
401-500	Federal University of Rio Grande do Sul	undefined	0.0
401-500	Free University Berlin	undefined	0.0
401-500	Hassan II University of Casablanca	undefined	0.0
401-500	Hiroshima University	undefined	0.0
401-500	IMT Atlantique	undefined	0.0
401-500	Indian Institute of Science	undefined	0.0
401-500	Indian Institute of Technology Bombay	undefined	0.0
401-500	Indian Institute of Technology Gandhinagar	undefined	0.0
401-500	International Islamic University Malaysia	undefined	0.0
401-500	Isfahan University of Technology	undefined	0.0
401-500	Islamic Azad University	undefined	0.0
401-500	Istanbul Technical University	undefined	0.0
401-500	Jilin University	undefined	0.0
401-500	Kobe University	undefined	0.0
401-500	Korea Advanced Institute of Science and Technology	undefined	0.0
401-500	Kyushu University	undefined	0.0
401-500	Lanzhou University	undefined	0.0
401-500	Marmara University	undefined	0.0
401-500	Mersin University	undefined	0.0
401-500	Middle East Technical University	undefined	0.0
401-500	Mohammed V University	undefined	0.0
401-500	National University of La Plata	undefined	0.0
401-500	New Mexico State University	undefined	0.0
401-500	North Carolina State University - Raleigh	undefined	0.0
401-500	NOVA University Lisbon	undefined	0.0
401-500	Ochanomizu University	undefined	0.0
401-500	Ozyegin University	undefined	0.0
401-500	Pohang University of Science and Technology	undefined	0.0
401-500	Polytechnic University of Milan	undefined	0.0
401-500	Queen's University Belfast	undefined	0.0
401-500	Riga Technical University	undefined	0.0
401-500	Rockefeller University	undefined	0.0
401-500	Sejong University	undefined	0.0
401-500	Shanxi University	undefined	0.0
401-500	Shenzhen University	undefined	0.0
401-500	Shinshu University	undefined	0.0
401-500	Southeast University	undefined	0.0
401-500	Southern University of Science and Technology	undefined	0.0
401-500	Technical University of Berlin	undefined	0.0
401-500	Temple University	undefined	0.0
401-500	The Catholic University of America	undefined	0.0
401-500	The City College of New York	undefined	0.0
401-500	The George Washington University	undefined	0.0
401-500	The Graduate University for Advanced Studies	undefined	0.0
401-500	The University of Queensland	undefined	0.0
401-500	Tomsk State University	undefined	0.0
401-500	Transilvania University of Brasov	undefined	0.0
401-500	Ulsan National Institute of Science and Technology	undefined	0.0
401-500	Universidad Autonoma de San Luis Potosi	undefined	0.0
401-500	Universidade Federal de Juiz de Fora	undefined	0.0
401-500	Universidade Federal do Triangulo Mineiro	undefined	0.0
401-500	Universitat Ramon Llull	undefined	0.0
401-500	University of Alabama in Huntsville	undefined	0.0
401-500	University of Bath	undefined	0.0
401-500	University of Bialystok	undefined	0.0
401-500	University of Chile	undefined	0.0
401-500	University of Delaware	undefined	0.0
401-500	University of Delhi	undefined	0.0
401-500	University of Houston	undefined	0.0
401-500	University of Jena	undefined	0.0
401-500	University of Jyvaskyla	undefined	0.0
401-500	University of Kentucky	undefined	0.0
401-500	University of KwaZulu-Natal	undefined	0.0
401-500	University of Leicester	undefined	0.0
401-500	University of Liege	undefined	0.0
401-500	University of Marrakech Cadi Ayyad	undefined	0.0
401-500	University of Minho	undefined	0.0
401-500	University of Modena and Reggio Emilia	undefined	0.0
401-500	University of Nantes	undefined	0.0
401-500	University of North Carolina at Chapel Hill	undefined	0.0
401-500	University of Porto	undefined	0.0
401-500	University of Regensburg	undefined	0.0
401-500	University of Seoul	undefined	0.0
401-500	University of Southern California	undefined	0.0
401-500	University of Stuttgart	undefined	0.0
401-500	University of Ulm	undefined	0.0
401-500	University of Utah	undefined	0.0
401-500	University of York	undefined	0.0
401-500	University of Zagreb	undefined	0.0
401-500	University of Zielona Gora	undefined	0.0
401-500	Vilnius University	undefined	0.0
401-500	Virginia Polytechnic Institute and State University	undefined	0.0
401-500	Visva Bharati University	undefined	0.0
401-500	Waseda University	undefined	0.0
401-500	Washington University in St. Louis	undefined	0.0
401-500	Xi'an Jiaotong University	undefined	0.0
401-500	Yonsei University	undefined	0.0
401-500	Zhengzhou University	undefined	0.0
